image_path,annotation_path,label,x1,y1,x2,y2,source_folder
Test\Images\115\0311.jpg,Test\Annotations\115\0311.txt,1,439,25,486,109,115
Test\Images\107\0063.jpg,Test\Annotations\107\0063.txt,1,259,231,400,319,107
Test\Images\106\0057.jpg,Test\Annotations\106\0057.txt,1,194,16,430,226,106
Test\Images\150\0064.jpg,Test\Annotations\150\0064.txt,0,,,,,150
Test\Images\155\0177.jpg,Test\Annotations\155\0177.txt,1,362,254,422,339,155
Test\Images\136\0345.jpg,Test\Annotations\136\0345.txt,1,255,179,294,248,136
Test\Images\136\0351.jpg,Test\Annotations\136\0351.txt,1,261,175,287,232,136
Test\Images\147\0306.jpg,Test\Annotations\147\0306.txt,0,,,,,147
Test\Images\139\0367.jpg,Test\Annotations\139\0367.txt,1,64,23,310,331,139
Test\Images\104\0169.jpg,Test\Annotations\104\0169.txt,1,18,7,271,189,104
Test\Images\105\0006.jpg,Test\Annotations\105\0006.txt,0,,,,,105
Test\Images\115\0015.jpg,Test\Annotations\115\0015.txt,1,166,125,219,190,115
Test\Images\133\0422.jpg,Test\Annotations\133\0422.txt,1,6,374,144,471,133
Test\Images\147\0351.jpg,Test\Annotations\147\0351.txt,0,,,,,147
Test\Images\105\0096.jpg,Test\Annotations\105\0096.txt,1,87,98,165,149,105
Test\Images\104\0069.jpg,Test\Annotations\104\0069.txt,1,388,173,559,368,104
Test\Images\145\0051.jpg,Test\Annotations\145\0051.txt,1,131,172,195,215,145
Test\Images\132\0300.jpg,Test\Annotations\132\0300.txt,1,178,277,378,433,132
Test\Images\119\0074.jpg,Test\Annotations\119\0074.txt,1,257,280,295,314,119
Test\Images\127\0291.jpg,Test\Annotations\127\0291.txt,1,291,198,354,256,127
Test\Images\114\0261.jpg,Test\Annotations\114\0261.txt,1,297,239,360,301,114
Test\Images\107\0037.jpg,Test\Annotations\107\0037.txt,1,364,332,498,437,107
Test\Images\101\0150.jpg,Test\Annotations\101\0150.txt,1,327,262,422,436,101
Test\Images\119\0200.jpg,Test\Annotations\119\0200.txt,1,246,193,312,250,119
Test\Images\147\0226.jpg,Test\Annotations\147\0226.txt,0,,,,,147
Test\Images\146\0134.jpg,Test\Annotations\146\0134.txt,1,79,156,171,271,146
Test\Images\145\0078.jpg,Test\Annotations\145\0078.txt,1,165,214,229,265,145
Test\Images\112\0222.jpg,Test\Annotations\112\0222.txt,1,140,206,453,479,112
Test\Images\139\0386.jpg,Test\Annotations\139\0386.txt,1,104,123,249,310,139
Test\Images\118\0278.jpg,Test\Annotations\118\0278.txt,0,,,,,118
Test\Images\104\0005.jpg,Test\Annotations\104\0005.txt,0,,,,,104
Test\Images\136\0002.jpg,Test\Annotations\136\0002.txt,1,260,371,340,478,136
Test\Images\107\0013.jpg,Test\Annotations\107\0013.txt,1,450,335,535,408,107
Test\Images\159\0083.jpg,Test\Annotations\159\0083.txt,1,161,261,239,322,159
Test\Images\131\0380.jpg,Test\Annotations\131\0380.txt,1,342,308,426,404,131
Test\Images\114\0275.jpg,Test\Annotations\114\0275.txt,1,332,218,389,282,114
Test\Images\126\0013.jpg,Test\Annotations\126\0013.txt,1,45,11,175,55,126
Test\Images\160\0334.jpg,Test\Annotations\160\0334.txt,1,381,201,437,265,160
Test\Images\127\0102.jpg,Test\Annotations\127\0102.txt,1,346,90,383,137,127
Test\Images\132\0185.jpg,Test\Annotations\132\0185.txt,1,152,61,414,274,132
Test\Images\123\0061.jpg,Test\Annotations\123\0061.txt,1,419,176,467,257,123
Test\Images\115\0277.jpg,Test\Annotations\115\0277.txt,1,395,123,487,235,115
Test\Images\115\0187.jpg,Test\Annotations\115\0187.txt,1,169,10,315,130,115
Test\Images\146\0198.jpg,Test\Annotations\146\0198.txt,1,186,94,273,186,146
Test\Images\112\0056.jpg,Test\Annotations\112\0056.txt,1,22,291,295,478,112
Test\Images\115\0104.jpg,Test\Annotations\115\0104.txt,1,236,17,308,88,115
Test\Images\114\0375.jpg,Test\Annotations\114\0375.txt,1,174,128,203,161,114
Test\Images\155\0064.jpg,Test\Annotations\155\0064.txt,1,393,180,461,268,155
Test\Images\119\0105.jpg,Test\Annotations\119\0105.txt,1,306,323,344,357,119
Test\Images\150\0046.jpg,Test\Annotations\150\0046.txt,1,172,89,233,138,150
Test\Images\143\0166.jpg,Test\Annotations\143\0166.txt,1,373,6,413,54,143
Test\Images\133\0403.jpg,Test\Annotations\133\0403.txt,1,279,217,529,433,133
Test\Images\127\0068.jpg,Test\Annotations\127\0068.txt,1,275,63,316,114,127
Test\Images\104\0184.jpg,Test\Annotations\104\0184.txt,1,66,21,333,295,104
Test\Images\137\0133.jpg,Test\Annotations\137\0133.txt,0,,,,,137
Test\Images\104\0035.jpg,Test\Annotations\104\0035.txt,1,385,372,489,458,104
Test\Images\119\0160.jpg,Test\Annotations\119\0160.txt,1,173,296,221,340,119
Test\Images\138\0018.jpg,Test\Annotations\138\0018.txt,0,,,,,138
Test\Images\139\0011.jpg,Test\Annotations\139\0011.txt,1,123,405,182,439,139
Test\Images\133\0082.jpg,Test\Annotations\133\0082.txt,1,84,143,313,355,133
Test\Images\124\0023.jpg,Test\Annotations\124\0023.txt,1,334,427,377,449,124
Test\Images\136\0185.jpg,Test\Annotations\136\0185.txt,0,,,,,136
Test\Images\138\0009.jpg,Test\Annotations\138\0009.txt,0,,,,,138
Test\Images\101\0074.jpg,Test\Annotations\101\0074.txt,1,350,181,392,263,101
Test\Images\131\0134.jpg,Test\Annotations\131\0134.txt,1,295,293,429,451,131
Test\Images\103\0094.jpg,Test\Annotations\103\0094.txt,1,16,189,56,245,103
Test\Images\144\0066.jpg,Test\Annotations\144\0066.txt,1,20,99,315,359,144
Test\Images\113\0130.jpg,Test\Annotations\113\0130.txt,1,218,123,344,277,113
Test\Images\153\0039.jpg,Test\Annotations\153\0039.txt,1,234,393,329,435,153
Test\Images\101\0040.jpg,Test\Annotations\101\0040.txt,1,326,65,395,213,101
Test\Images\110\0183.jpg,Test\Annotations\110\0183.txt,1,455,55,553,190,110
Test\Images\118\0268.jpg,Test\Annotations\118\0268.txt,0,,,,,118
Test\Images\109\0078.jpg,Test\Annotations\109\0078.txt,1,174,103,213,131,109
Test\Images\136\0070.jpg,Test\Annotations\136\0070.txt,1,147,65,226,184,136
Test\Images\147\0300.jpg,Test\Annotations\147\0300.txt,0,,,,,147
Test\Images\137\0015.jpg,Test\Annotations\137\0015.txt,0,,,,,137
Test\Images\153\0071.jpg,Test\Annotations\153\0071.txt,1,260,424,383,478,153
Test\Images\156\0105.jpg,Test\Annotations\156\0105.txt,1,63,175,131,245,156
Test\Images\137\0019.jpg,Test\Annotations\137\0019.txt,0,,,,,137
Test\Images\160\0192.jpg,Test\Annotations\160\0192.txt,1,397,207,452,266,160
Test\Images\159\0011.jpg,Test\Annotations\159\0011.txt,1,73,246,116,267,159
Test\Images\132\0261.jpg,Test\Annotations\132\0261.txt,1,106,114,340,297,132
Test\Images\101\0046.jpg,Test\Annotations\101\0046.txt,1,265,73,313,155,101
Test\Images\128\0037.jpg,Test\Annotations\128\0037.txt,1,30,315,103,430,128
Test\Images\143\0338.jpg,Test\Annotations\143\0338.txt,1,373,266,422,314,143
Test\Images\133\0358.jpg,Test\Annotations\133\0358.txt,1,220,8,381,168,133
Test\Images\118\0124.jpg,Test\Annotations\118\0124.txt,1,434,285,492,342,118
Test\Images\145\0216.jpg,Test\Annotations\145\0216.txt,1,218,306,289,363,145
Test\Images\131\0173.jpg,Test\Annotations\131\0173.txt,1,213,159,353,330,131
Test\Images\118\0235.jpg,Test\Annotations\118\0235.txt,1,478,251,506,312,118
Test\Images\115\0047.jpg,Test\Annotations\115\0047.txt,1,183,116,248,184,115
Test\Images\118\0282.jpg,Test\Annotations\118\0282.txt,0,,,,,118
Test\Images\123\0108.jpg,Test\Annotations\123\0108.txt,1,341,197,487,368,123
Test\Images\150\0092.jpg,Test\Annotations\150\0092.txt,1,235,109,301,173,150
Test\Images\115\0394.jpg,Test\Annotations\115\0394.txt,1,164,36,260,157,115
Test\Images\122\0009.jpg,Test\Annotations\122\0009.txt,0,,,,,122
Test\Images\118\0072.jpg,Test\Annotations\118\0072.txt,1,291,392,359,445,118
Test\Images\131\0009.jpg,Test\Annotations\131\0009.txt,0,,,,,131
Test\Images\160\0041.jpg,Test\Annotations\160\0041.txt,1,95,102,150,158,160
Test\Images\142\0004.jpg,Test\Annotations\142\0004.txt,1,151,205,292,381,142
Test\Images\103\0020.jpg,Test\Annotations\103\0020.txt,0,,,,,103
Test\Images\109\0047.jpg,Test\Annotations\109\0047.txt,1,123,73,161,98,109
Test\Images\149\0080.jpg,Test\Annotations\149\0080.txt,1,125,162,267,253,149
Test\Images\114\0121.jpg,Test\Annotations\114\0121.txt,0,,,,,114
Test\Images\131\0010.jpg,Test\Annotations\131\0010.txt,0,,,,,131
Test\Images\157\0155.jpg,Test\Annotations\157\0155.txt,1,104,255,216,306,157
Test\Images\102\0045.jpg,Test\Annotations\102\0045.txt,1,324,181,410,317,102
Test\Images\131\0416.jpg,Test\Annotations\131\0416.txt,1,231,286,302,364,131
Test\Images\101\0132.jpg,Test\Annotations\101\0132.txt,1,366,237,443,391,101
Test\Images\148\0060.jpg,Test\Annotations\148\0060.txt,1,119,95,182,144,148
Test\Images\154\0106.jpg,Test\Annotations\154\0106.txt,1,394,117,418,143,154
Test\Images\110\0028.jpg,Test\Annotations\110\0028.txt,1,400,84,441,125,110
Test\Images\112\0303.jpg,Test\Annotations\112\0303.txt,1,151,179,292,310,112
Test\Images\122\0097.jpg,Test\Annotations\122\0097.txt,0,,,,,122
Test\Images\131\0042.jpg,Test\Annotations\131\0042.txt,1,404,191,436,262,131
Test\Images\141\0006.jpg,Test\Annotations\141\0006.txt,0,,,,,141
Test\Images\107\0054.jpg,Test\Annotations\107\0054.txt,1,250,204,404,305,107
Test\Images\101\0140.jpg,Test\Annotations\101\0140.txt,1,373,248,450,402,101
Test\Images\118\0120.jpg,Test\Annotations\118\0120.txt,1,429,319,487,376,118
Test\Images\120\0007.jpg,Test\Annotations\120\0007.txt,0,,,,,120
Test\Images\131\0081.jpg,Test\Annotations\131\0081.txt,1,404,281,453,354,131
Test\Images\139\0342.jpg,Test\Annotations\139\0342.txt,1,4,60,135,369,139
Test\Images\130\0053.jpg,Test\Annotations\130\0053.txt,1,289,7,366,79,130
Test\Images\136\0297.jpg,Test\Annotations\136\0297.txt,0,,,,,136
Test\Images\127\0220.jpg,Test\Annotations\127\0220.txt,1,273,81,307,115,127
Test\Images\104\0045.jpg,Test\Annotations\104\0045.txt,1,390,369,522,476,104
Test\Images\127\0701.jpg,Test\Annotations\127\0701.txt,1,295,128,327,162,127
Test\Images\115\0135.jpg,Test\Annotations\115\0135.txt,1,298,22,399,138,115
Test\Images\103\0016.jpg,Test\Annotations\103\0016.txt,0,,,,,103
Test\Images\127\0468.jpg,Test\Annotations\127\0468.txt,1,329,113,377,162,127
Test\Images\130\0016.jpg,Test\Annotations\130\0016.txt,1,416,34,461,80,130
Test\Images\127\0519.jpg,Test\Annotations\127\0519.txt,1,346,33,388,76,127
Test\Images\132\0038.jpg,Test\Annotations\132\0038.txt,0,,,,,132
Test\Images\114\0232.jpg,Test\Annotations\114\0232.txt,1,270,204,341,282,114
Test\Images\112\0154.jpg,Test\Annotations\112\0154.txt,0,,,,,112
Test\Images\102\0195.jpg,Test\Annotations\102\0195.txt,1,293,191,372,320,102
Test\Images\160\0191.jpg,Test\Annotations\160\0191.txt,1,398,212,453,271,160
Test\Images\150\0007.jpg,Test\Annotations\150\0007.txt,0,,,,,150
Test\Images\139\0475.jpg,Test\Annotations\139\0475.txt,1,0,140,90,353,139
Test\Images\113\0021.jpg,Test\Annotations\113\0021.txt,0,,,,,113
Test\Images\138\0129.jpg,Test\Annotations\138\0129.txt,1,223,278,266,319,138
Test\Images\101\0179.jpg,Test\Annotations\101\0179.txt,0,,,,,101
Test\Images\129\0155.jpg,Test\Annotations\129\0155.txt,1,315,238,374,310,129
Test\Images\110\0184.jpg,Test\Annotations\110\0184.txt,1,447,51,559,210,110
Test\Images\112\0145.jpg,Test\Annotations\112\0145.txt,0,,,,,112
Test\Images\109\0084.jpg,Test\Annotations\109\0084.txt,1,183,117,222,145,109
Test\Images\122\0142.jpg,Test\Annotations\122\0142.txt,1,332,165,455,291,122
Test\Images\109\0059.jpg,Test\Annotations\109\0059.txt,1,142,70,181,101,109
Test\Images\126\0056.jpg,Test\Annotations\126\0056.txt,1,2,2,461,456,126
Test\Images\159\0015.jpg,Test\Annotations\159\0015.txt,1,63,253,108,277,159
Test\Images\115\0352.jpg,Test\Annotations\115\0352.txt,1,300,4,386,123,115
Test\Images\110\0207.jpg,Test\Annotations\110\0207.txt,1,500,52,557,191,110
Test\Images\104\0228.jpg,Test\Annotations\104\0228.txt,1,131,199,334,405,104
Test\Images\126\0119.jpg,Test\Annotations\126\0119.txt,1,133,51,455,305,126
Test\Images\128\0309.jpg,Test\Annotations\128\0309.txt,1,115,258,244,412,128
Test\Images\139\0015.jpg,Test\Annotations\139\0015.txt,1,124,383,174,422,139
Test\Images\118\0215.jpg,Test\Annotations\118\0215.txt,1,361,100,411,161,118
Test\Images\114\0243.jpg,Test\Annotations\114\0243.txt,1,262,230,333,308,114
Test\Images\132\0142.jpg,Test\Annotations\132\0142.txt,1,320,1,530,98,132
Test\Images\155\0127.jpg,Test\Annotations\155\0127.txt,1,322,307,372,388,155
Test\Images\118\0094.jpg,Test\Annotations\118\0094.txt,1,388,327,454,381,118
Test\Images\122\0160.jpg,Test\Annotations\122\0160.txt,1,315,165,438,291,122
Test\Images\156\0022.jpg,Test\Annotations\156\0022.txt,1,28,59,82,119,156
Test\Images\153\0158.jpg,Test\Annotations\153\0158.txt,1,126,307,218,374,153
Test\Images\113\0082.jpg,Test\Annotations\113\0082.txt,1,206,109,301,205,113
Test\Images\118\0154.jpg,Test\Annotations\118\0154.txt,1,449,299,477,345,118
Test\Images\139\0443.jpg,Test\Annotations\139\0443.txt,1,0,151,87,377,139
Test\Images\155\0021.jpg,Test\Annotations\155\0021.txt,1,228,373,368,468,155
Test\Images\128\0075.jpg,Test\Annotations\128\0075.txt,1,86,343,201,476,128
Test\Images\133\0400.jpg,Test\Annotations\133\0400.txt,1,413,172,559,378,133
Test\Images\115\0224.jpg,Test\Annotations\115\0224.txt,1,316,85,466,217,115
Test\Images\133\0365.jpg,Test\Annotations\133\0365.txt,1,412,143,485,245,133
Test\Images\136\0027.jpg,Test\Annotations\136\0027.txt,1,266,226,406,412,136
Test\Images\143\0156.jpg,Test\Annotations\143\0156.txt,0,,,,,143
Test\Images\127\0319.jpg,Test\Annotations\127\0319.txt,1,312,186,374,239,127
Test\Images\128\0353.jpg,Test\Annotations\128\0353.txt,1,179,249,277,366,128
Test\Images\129\0273.jpg,Test\Annotations\129\0273.txt,1,318,223,361,285,129
Test\Images\114\0331.jpg,Test\Annotations\114\0331.txt,1,282,221,311,264,114
Test\Images\145\0039.jpg,Test\Annotations\145\0039.txt,1,146,79,205,115,145
Test\Images\123\0086.jpg,Test\Annotations\123\0086.txt,1,338,123,403,214,123
Test\Images\139\0250.jpg,Test\Annotations\139\0250.txt,1,217,8,413,276,139
Test\Images\115\0085.jpg,Test\Annotations\115\0085.txt,1,347,54,425,139,115
Test\Images\139\0040.jpg,Test\Annotations\139\0040.txt,1,110,258,167,306,139
Test\Images\148\0050.jpg,Test\Annotations\148\0050.txt,1,144,110,184,143,148
Test\Images\114\0231.jpg,Test\Annotations\114\0231.txt,1,271,194,342,272,114
Test\Images\102\0133.jpg,Test\Annotations\102\0133.txt,1,207,304,278,410,102
Test\Images\113\0069.jpg,Test\Annotations\113\0069.txt,1,251,118,323,194,113
Test\Images\108\0124.jpg,Test\Annotations\108\0124.txt,1,197,300,373,459,108
Test\Images\154\0191.jpg,Test\Annotations\154\0191.txt,1,415,90,454,123,154
Test\Images\104\0077.jpg,Test\Annotations\104\0077.txt,1,366,144,557,338,104
Test\Images\119\0066.jpg,Test\Annotations\119\0066.txt,1,251,280,296,326,119
Test\Images\113\0054.jpg,Test\Annotations\113\0054.txt,1,342,103,393,169,113
Test\Images\157\0013.jpg,Test\Annotations\157\0013.txt,1,129,217,233,278,157
Test\Images\154\0192.jpg,Test\Annotations\154\0192.txt,1,426,81,480,121,154
Test\Images\122\0166.jpg,Test\Annotations\122\0166.txt,1,302,163,425,289,122
Test\Images\140\0078.jpg,Test\Annotations\140\0078.txt,1,0,180,85,410,140
Test\Images\147\0336.jpg,Test\Annotations\147\0336.txt,0,,,,,147
Test\Images\133\0175.jpg,Test\Annotations\133\0175.txt,0,,,,,133
Test\Images\132\0431.jpg,Test\Annotations\132\0431.txt,1,206,103,351,222,132
Test\Images\120\0152.jpg,Test\Annotations\120\0152.txt,0,,,,,120
Test\Images\143\0335.jpg,Test\Annotations\143\0335.txt,1,369,258,418,306,143
Test\Images\118\0071.jpg,Test\Annotations\118\0071.txt,1,287,387,355,440,118
Test\Images\128\0039.jpg,Test\Annotations\128\0039.txt,1,25,321,109,438,128
Test\Images\107\0026.jpg,Test\Annotations\107\0026.txt,1,429,298,514,371,107
Test\Images\148\0056.jpg,Test\Annotations\148\0056.txt,1,123,104,170,143,148
Test\Images\139\0334.jpg,Test\Annotations\139\0334.txt,1,5,190,38,372,139
Test\Images\139\0287.jpg,Test\Annotations\139\0287.txt,0,,,,,139
Test\Images\151\0114.jpg,Test\Annotations\151\0114.txt,1,57,403,138,479,151
Test\Images\160\0404.jpg,Test\Annotations\160\0404.txt,1,501,266,544,317,160
Test\Images\106\0055.jpg,Test\Annotations\106\0055.txt,1,204,16,440,226,106
Test\Images\128\0214.jpg,Test\Annotations\128\0214.txt,1,113,330,239,461,128
Test\Images\148\0105.jpg,Test\Annotations\148\0105.txt,1,216,10,293,62,148
Test\Images\155\0213.jpg,Test\Annotations\155\0213.txt,0,,,,,155
Test\Images\103\0057.jpg,Test\Annotations\103\0057.txt,1,95,107,127,139,103
Test\Images\157\0014.jpg,Test\Annotations\157\0014.txt,1,129,216,233,277,157
Test\Images\138\0133.jpg,Test\Annotations\138\0133.txt,1,223,278,266,319,138
Test\Images\140\0052.jpg,Test\Annotations\140\0052.txt,1,87,153,185,311,140
Test\Images\132\0411.jpg,Test\Annotations\132\0411.txt,1,194,121,339,240,132
Test\Images\114\0044.jpg,Test\Annotations\114\0044.txt,1,121,178,203,287,114
Test\Images\147\0330.jpg,Test\Annotations\147\0330.txt,0,,,,,147
Test\Images\160\0152.jpg,Test\Annotations\160\0152.txt,1,369,249,426,310,160
Test\Images\160\0323.jpg,Test\Annotations\160\0323.txt,1,378,244,434,308,160
Test\Images\129\0024.jpg,Test\Annotations\129\0024.txt,1,439,75,477,122,129
Test\Images\131\0444.jpg,Test\Annotations\131\0444.txt,0,,,,,131
Test\Images\112\0197.jpg,Test\Annotations\112\0197.txt,0,,,,,112
Test\Images\157\0117.jpg,Test\Annotations\157\0117.txt,1,146,231,259,274,157
Test\Images\130\0140.jpg,Test\Annotations\130\0140.txt,1,232,84,320,192,130
Test\Images\114\0219.jpg,Test\Annotations\114\0219.txt,1,285,163,348,240,114
Test\Images\115\0038.jpg,Test\Annotations\115\0038.txt,1,172,125,240,196,115
Test\Images\154\0250.jpg,Test\Annotations\154\0250.txt,1,406,88,452,128,154
Test\Images\108\0159.jpg,Test\Annotations\108\0159.txt,1,216,160,384,356,108
Test\Images\102\0136.jpg,Test\Annotations\102\0136.txt,1,202,233,263,364,102
Test\Images\151\0072.jpg,Test\Annotations\151\0072.txt,1,163,164,204,209,151
Test\Images\118\0236.jpg,Test\Annotations\118\0236.txt,1,487,247,515,314,118
Test\Images\129\0027.jpg,Test\Annotations\129\0027.txt,1,417,107,462,152,129
Test\Images\103\0018.jpg,Test\Annotations\103\0018.txt,0,,,,,103
Test\Images\150\0081.jpg,Test\Annotations\150\0081.txt,1,260,111,330,169,150
Test\Images\129\0105.jpg,Test\Annotations\129\0105.txt,1,458,187,559,304,129
Test\Images\123\0042.jpg,Test\Annotations\123\0042.txt,0,,,,,123
Test\Images\122\0168.jpg,Test\Annotations\122\0168.txt,1,300,164,423,290,122
Test\Images\120\0225.jpg,Test\Annotations\120\0225.txt,1,319,94,418,213,120
Test\Images\108\0153.jpg,Test\Annotations\108\0153.txt,1,206,158,374,354,108
Test\Images\113\0026.jpg,Test\Annotations\113\0026.txt,1,21,7,131,112,113
Test\Images\104\0034.jpg,Test\Annotations\104\0034.txt,1,384,371,488,457,104
Test\Images\128\0129.jpg,Test\Annotations\128\0129.txt,1,138,276,412,474,128
Test\Images\114\0316.jpg,Test\Annotations\114\0316.txt,1,262,290,297,336,114
Test\Images\114\0106.jpg,Test\Annotations\114\0106.txt,1,241,330,322,428,114
Test\Images\105\0120.jpg,Test\Annotations\105\0120.txt,0,,,,,105
Test\Images\119\0182.jpg,Test\Annotations\119\0182.txt,1,233,175,288,225,119
Test\Images\107\0029.jpg,Test\Annotations\107\0029.txt,1,429,304,514,377,107
Test\Images\108\0176.jpg,Test\Annotations\108\0176.txt,1,262,226,445,414,108
Test\Images\139\0485.jpg,Test\Annotations\139\0485.txt,1,0,138,90,351,139
Test\Images\137\0128.jpg,Test\Annotations\137\0128.txt,0,,,,,137
Test\Images\143\0330.jpg,Test\Annotations\143\0330.txt,1,369,244,418,292,143
Test\Images\147\0379.jpg,Test\Annotations\147\0379.txt,0,,,,,147
Test\Images\128\0163.jpg,Test\Annotations\128\0163.txt,1,251,133,404,296,128
Test\Images\138\0132.jpg,Test\Annotations\138\0132.txt,1,226,283,269,324,138
Test\Images\121\0013.jpg,Test\Annotations\121\0013.txt,0,,,,,121
Test\Images\113\0041.jpg,Test\Annotations\113\0041.txt,1,384,42,424,120,113
Test\Images\123\0026.jpg,Test\Annotations\123\0026.txt,0,,,,,123
Test\Images\116\0060.jpg,Test\Annotations\116\0060.txt,1,289,156,366,262,116
Test\Images\134\0042.jpg,Test\Annotations\134\0042.txt,1,82,371,166,466,134
Test\Images\154\0030.jpg,Test\Annotations\154\0030.txt,1,489,107,531,147,154
Test\Images\129\0245.jpg,Test\Annotations\129\0245.txt,1,298,220,344,276,129
Test\Images\131\0244.jpg,Test\Annotations\131\0244.txt,1,299,242,412,418,131
Test\Images\132\0145.jpg,Test\Annotations\132\0145.txt,0,,,,,132
Test\Images\121\0045.jpg,Test\Annotations\121\0045.txt,1,118,412,156,470,121
Test\Images\131\0287.jpg,Test\Annotations\131\0287.txt,1,260,256,424,452,131
Test\Images\127\0107.jpg,Test\Annotations\127\0107.txt,1,342,93,375,134,127
Test\Images\132\0441.jpg,Test\Annotations\132\0441.txt,1,210,103,355,222,132
Test\Images\133\0234.jpg,Test\Annotations\133\0234.txt,1,3,205,211,425,133
Test\Images\131\0418.jpg,Test\Annotations\131\0418.txt,1,237,298,308,376,131
Test\Images\146\0121.jpg,Test\Annotations\146\0121.txt,1,166,218,232,281,146
Test\Images\127\0174.jpg,Test\Annotations\127\0174.txt,1,299,65,322,93,127
Test\Images\128\0191.jpg,Test\Annotations\128\0191.txt,1,99,215,272,397,128
